23e1a3f7-0d34-41e7-8c66-30b7f98a49af	200810196	active	-	-
7c9e4d5b-09ce-476a-925c-96ae8dc9497f	200810203	active	-	-
904d6e46-e8fb-47de-b016-23623f76f722	200810256	active	P	I
ab0a8eaa-6f2b-4caa-aa2b-2917a83bc508	200810279	active	-	-
42ac8c78-7907-487f-8a9c-07a26b14e520	200810281	active	-	-
72057cfd-5695-4402-a901-362a2a54e993	200810621	active	-	-
600e6f3f-d436-47f7-955c-a9dd5a3be66c	200810723	active	-	-
83b76268-a0ef-4f4f-bd36-a709f04e77a0	200810869	active	-	-
35c9f1c8-e7cf-4b4f-bb9b-7ce5d5ba3dc8	200910090	active	-	-
dc2b4df3-416a-473e-8f1e-4055970fb03a	200910294	active	-	-
7e835ea7-ce4c-4e08-97af-0125a44f3f6c	200910347	active	-	-
1c4eebe5-9742-435b-a711-cd454c06e449	200910536	active	-	-
c0d25fd0-e93b-41f8-abbf-1c13222554f4	200910553	active	-	-
83ccd756-79f9-43c5-8276-a57f97a37981	200910626	active	-	-
89f24f95-95b8-4a84-aebc-af2f34555bcb	200910638	active	-	-
7a118cb1-c2ee-4c1c-b172-271e70f9830a	200920001	active	P	I
bdb45a60-bdc9-41f6-88ae-48cddb4da238	200920562	active	P	I
b9a766d6-987b-44d6-9ba7-9bc8d9088461	200920691	active	-	-
0860f44c-bda4-42ba-81b2-d03f56095be1	200920731	active	-	-
cdb7505e-ce66-446e-84b4-9ecd0dd18799	200920881	active	P	I
f41b2e6d-2306-484c-a4bb-ef42617e8922	200921231	active	-	-
b81891d3-29e8-46ba-a65a-0544b399cebd	201010137	active	-	-
3670a939-f9ea-4d66-9747-6e18cce5663f	201010267	active	-	-
8616f126-9c5b-4f2e-b08b-fdc938da244a	201010956	active	-	-
e0078bec-d99e-4c1b-8f23-63eb39bd9647	201010960	active	P	I
3300cd38-c785-4616-bdad-435ffdb61cec	201011015	active	-	-
46c353e3-6821-4cd7-a36d-3c361dc95c4d	201011230	active	-	-
859ad2f5-80c6-400c-81b9-2064cbe78999	201011474	active	-	-
80b711a5-d246-4dd3-a1d1-a63bb90f069b	201011607	active	P	I
d98cc851-98d5-4a55-b416-a6c67a590eb4	201012178	active	-	-
e1dc53c7-474f-4acc-89a0-9b988fb29f04	201110128	active	-	-
90fb57a7-603b-4c02-923c-1b67c7d46986	201110173	active	-	-
4e51c31c-b3fe-4c2f-839a-ec78987e1ad7	201110235	active	-	-
44f8ae6f-70c7-468f-a4ca-c994dc21dc77	201110343	active	P	I
301a4167-1dd5-4c49-8a19-d6f2b6b56b36	201110644	active	P	I
b7d7bcdd-f1b7-4204-b306-143638aa571b	201110793	active	P	I
520471e6-1b5d-4444-a5a0-10dfc9293546	201110823	active	-	-
2fb115e3-df5d-4023-9def-ed51e533ebc5	201120446	active	P	I
482a1c63-8633-4b21-b111-e87b9913a19c	201120467	active	-	-
8f2de0ff-0319-4359-85b9-b3db50ee80d5	201120753	active	-	-
483f728e-e1c6-4d0a-9952-f3c054e26cac	201120767	active	-	-
7a7aff0b-5a62-49d4-a1d3-bef265c61753	201121383	active	-	-
61ea06ed-dede-4b2a-8e97-dfab508296dc	201121557	active	-	-
21b2db7e-b009-4b4d-a95f-5bd20dfb080e	201122380	active	P	I
7a0af48b-ab72-4226-9a67-c2bfdf955fcf	201210306	active	-	-
aee6c894-27af-49f5-a4d0-6a6f133aaddf	201210410	active	-	-
4296d6a1-1ca9-42b8-866b-68d3b08bd844	201210558	active	-	-
f353743d-c8ea-46e5-a866-30833899f7d1	201210602	active	P	I
40bdfa6a-eec5-495c-abd4-3161fb735c4d	201220182	active	-	-
6c57026f-0088-4766-999f-757514623b45	201220494	active	P	I
6b687ad2-5736-4761-ab20-8ef25c5fe318	201220843	active	-	-
8c894ccd-fc40-4a2c-a10e-36ec79bac34c	201221024	active	-	-
38c439ed-42d7-461d-b32c-c6c19531c1ed	201221033	active	-	-
6c663dc1-0768-4ac3-aa21-78379b982433	201221142	active	P	I
cdbf9913-c421-41bc-84cc-2015e15e1022	201222095	active	P	-
0d1da8e0-1f44-4272-baa4-715af3fd71f0	201222262	active	-	-
ccc9eb8a-56be-461e-8ea5-32ccd4b5cd62	201222417	active	-	-
1fccdf4b-2148-464f-9478-dd7b79e13878	201222448	active	P	I
30d598e4-8298-4500-824c-32ff8771b718	201310027	active	-	-
2cfcb329-0ca6-4cad-8875-9248189090b1	201310048	active	-	-
2fc38aba-deb4-4bad-b86b-f33bcb0353cc	201310058	active	-	-
6aebc647-2aa0-436d-bf48-4ec62776493c	201310221	active	P	I
509fb14e-c638-4cc7-9975-de61be945f1a	201310387	active	-	-
c80cb323-9eb5-459c-bdb7-d1b16be18a1b	201310698	active	P	I
d8749619-1998-4436-874c-6d27ec1680b3	201310780	active	P	-
181de294-566b-4c66-924a-e833e0051555	201320042	active	P	I
752b2b53-1f68-4117-8763-9e9b684ae88d	201320385	active	-	-
54942c90-45af-4205-b418-2d936d76aca9	201320622	active	P	-
48fc2036-4f34-4314-929b-1dd74eca7817	201320788	active	-	-
fc9b7a3d-815a-4d0f-8c39-db5a93732257	201321170	active	-	-
ea899df4-13e8-4874-8232-07f8a05d1858	201321310	active	P	I
53d848b2-b1ac-4fbf-8670-b1b9ab609eb3	201321849	active	-	-
5daef0a8-cc5c-4c74-b0a5-3e406ecf08ce	201321856	active	-	-
ed66448b-586a-4a4a-9b21-1c3a5134642a	201321865	active	-	-
45ae12ef-ef37-46d2-983b-19ad1838392d	201322630	active	-	-
4b105072-e94c-4605-b9e1-c1a10a14304c	201323410	active	-	-
b3c863a5-9763-4924-ad93-6d64a616703f	201323467	active	-	-
c39b6725-7339-4fbc-9a9c-a654f2dc060c	201410058	active	-	-
3e1dcbff-8611-4d24-a354-859b8a3b7085	201410067	active	-	-
05b5eb7a-cd21-429c-8f63-178605d26972	201410167	active	-	-
3f90face-2541-4bc9-8199-81817d7a7f95	201410328	active	-	-
6e9f367b-1c1f-4b03-8a1f-3bc500e5e964	201410349	active	-	-
c8ce1b45-1acf-4368-a660-27717ffa9bb5	201410394	active	P	I
6dede179-5a96-4181-9776-065359fe801e	201410416	active	-	-
b6862243-1ef3-4061-97dc-4acd0a53e230	201410680	active	-	-
8c2e5edb-cbcf-4c3c-866c-ad82e3d5d193	201410718	active	-	-
a8aff1b8-7fbc-47a6-bb25-19d9728a5813	201410940	active	-	-
8b7c01ed-9fa5-4d80-bf9a-507a1cb0371f	201420217	active	-	-
7627e21f-0fdf-400a-975d-b025c7e50718	201420294	active	P	I
4fe157c0-7591-4672-826e-24be24ecaf13	201420332	active	P	I
89eee84b-1573-4d39-8801-fa0a81163159	201420382	active	-	-
f36dc370-8322-4d80-ad04-c708d6574b2c	201420575	active	-	-
326fd263-61a7-4a9c-9d93-3d09009d9bc8	201420623	active	P	I
6543dd64-6827-4b9a-913d-238349663ad4	201422206	active	P	I
a844f673-d0dc-46a1-9fee-67422c0f7f13	201430006	active	-	-
9d9cbdc7-4321-4746-a22c-c3d82117efcb	201510289	active	-	-
98874795-6e56-4b8e-9c63-944073bcb13d	201510303	active	-	-
89df3e75-14e4-4919-a188-4d4e474a138b	201510378	active	-	-
7a832412-d3e3-4df4-94bc-e28f1a95a9fa	201510456	active	-	-
f4adea1c-9cf4-4929-9d74-496e4c5762cc	201511121	active	-	-
658900f3-438a-48b4-8fe6-b77fc05002d5	201520459	active	P	I
8b71ffa9-9dda-412f-b85c-6d14151fff8d	201520480	active	-	-
298fae53-5ff5-4bd0-8829-f6e95fc51231	201520544	active	-	-
eb67b0fa-d83c-43eb-ac58-4963961efc08	201520559	active	P	I
0d731fbb-85e7-4da0-a83e-fc25503b243a	201520563	active	P	I
6812abcd-5606-453e-85d0-77ac3691530b	201520704	active	-	-
4ca84d3e-8ed7-4cc1-9a08-7b2f2535efc3	201520751	active	-	-
6b4f30ed-5151-4840-a1cf-ea9f8ba2deb8	201522233	active	-	-
1fe232ed-ebf9-4565-b7c8-c49572b2a1c8	201522355	active	P	I
5473bf13-6697-47a1-b61b-9b126d306b50	201610126	active	P	I
0e9dc2ca-19eb-4cac-80f2-ea134a4940c0	201610198	active	P	I
1cc4e3f2-168c-4e01-a20c-8a758b96023e	201610228	active	-	-
634b9768-4502-41fb-aa3c-b791f3504100	201610420	active	-	-
29b450d0-36b1-4623-b3ef-ec12fe61a931	201610466	active	P	I
56b57a23-6edb-4d4f-9ef7-6950993baa1d	201610569	active	-	-
23a15332-c44f-4faa-9a95-09dd3c5efe4a	201610620	active	P	I
